,Condition,Concentration,Time,splist,sp1OD,sp2OD,sp3OD,sp4OD,sp5OD,sp6OD,sp7OD,sp8OD,sp9OD,sp10OD,sp11OD,sp12OD,sp13OD,sp14OD,Antibiotic
1117,CD-FP,0,48,"['CD', 'FP']",0.131524244,0,0,0.091636464,0,0,0,0,0,0,0,0,0,0,Vancomycin
1118,CD-FP,0,48,"['CD', 'FP']",0.180491668,0,0,0.106307808,0,0,0,0,0,0,0,0,0,0,Vancomycin
1119,CD-FP,0,48,"['CD', 'FP']",0.17377931,0,0,0.099668966,0,0,0,0,0,0,0,0,0,0,Vancomycin
1120,CD-PC,0,48,"['CD', 'PC']",0.009452265,0,0,0,0,0,0.629947735,0,0,0,0,0,0,0,Vancomycin
1121,CD-PC,0,48,"['CD', 'PC']",0.015937465,0,0,0,0,0,0.656871668,0,0,0,0,0,0,0,Vancomycin
1122,CD-PC,0,48,"['CD', 'PC']",0.006575612,0,0,0,0,0,0.712291547,0,0,0,0,0,0,0,Vancomycin
1123,CD-PC,0,48,"['CD', 'PC']",0.019273231,0,0,0,0,0,0.570929966,0,0,0,0,0,0,0,Vancomycin
1124,CD,0,48,['CD'],0.158934325,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1125,CD,0,48,['CD'],0.179742843,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1126,CD,0,48,['CD'],0.195366643,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1127,CD,0,48,['CD'],0.189173386,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1128,CD,0,48,['CD'],0.194604902,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1129,CD-BH,0,48,"['CD', 'BH']",0.160853416,0,0,0,0.050475193,0,0,0,0,0,0,0,0,0,Fidaxomicin
1130,CD-BH,0,48,"['CD', 'BH']",0.185135533,0,0,0,0.043721553,0,0,0,0,0,0,0,0,0,Fidaxomicin
1131,CD-BH,0,48,"['CD', 'BH']",0.212757167,0,0,0,0.059052617,0,0,0,0,0,0,0,0,0,Fidaxomicin
1132,CD-BH,0,48,"['CD', 'BH']",0.183348209,0,0,0,0.074797784,0,0,0,0,0,0,0,0,0,Fidaxomicin
1133,CD-BO,0,48,"['CD', 'BO']",0.004406599,0,0,0,0,0,0,0,0,0.404499908,0,0,0,0,Fidaxomicin
1134,CD-BO,0,48,"['CD', 'BO']",0.006185408,0,0,0,0,0,0,0,0,0.435167213,0,0,0,0,Fidaxomicin
1135,CD-BO,0,48,"['CD', 'BO']",0.006608466,0,0,0,0,0,0,0,0,0.435182162,0,0,0,0,Fidaxomicin
1136,CD-BO,0,48,"['CD', 'BO']",0.004592577,0,0,0,0,0,0,0,0,0.504830238,0,0,0,0,Fidaxomicin
1137,CD-BT,0,48,"['CD', 'BT']",0.000601716,0,0,0,0,0,0,0,0,0,0.489495711,0,0,0,Fidaxomicin
1138,CD-BT,0,48,"['CD', 'BT']",0.001647626,0,0,0,0,0,0,0,0,0,0.579222849,0,0,0,Fidaxomicin
1139,CD-BT,0,48,"['CD', 'BT']",0.000855014,0,0,0,0,0,0,0,0,0,0.574373983,0,0,0,Fidaxomicin
1140,CD-BT,0,48,"['CD', 'BT']",0.000967429,0,0,0,0,0,0,0,0,0,0.533398774,0,0,0,Fidaxomicin
1141,CD-BU,0,48,"['CD', 'BU']",0.02311875,0,0,0,0,0,0,0,0,0,0,0.468515918,0,0,Fidaxomicin
1142,CD-BU,0,48,"['CD', 'BU']",0.026398315,0,0,0,0,0,0,0,0,0,0,0.528551068,0,0,Fidaxomicin
1143,CD-BU,0,48,"['CD', 'BU']",0.030080332,0,0,0,0,0,0,0,0,0,0,0.553288813,0,0,Fidaxomicin
1144,CD-BU,0,48,"['CD', 'BU']",0.031245074,0,0,0,0,0,0,0,0,0,0,0.566736977,0,0,Fidaxomicin
1145,CD-BV,0,48,"['CD', 'BV']",0.051140853,0,0,0,0,0,0,0,0,0,0,0,0.410151687,0,Fidaxomicin
1146,CD-BV,0,48,"['CD', 'BV']",0.034045939,0,0,0,0,0,0,0,0,0,0,0,0.497469328,0,Fidaxomicin
1147,CD-BV,0,48,"['CD', 'BV']",0.07085847,0,0,0,0,0,0,0,0,0,0,0,0.454688319,0,Fidaxomicin
1148,CD-BV,0,48,"['CD', 'BV']",0.080699089,0,0,0,0,0,0,0,0,0,0,0,0.486112996,0,Fidaxomicin
1149,CD-CA,0,48,"['CD', 'CA']",0.143996669,0,0,0,0,0.220540133,0,0,0,0,0,0,0,0,Fidaxomicin
1150,CD-CA,0,48,"['CD', 'CA']",0.1118,0,0,0,0,0.309254618,0,0,0,0,0,0,0,0,Fidaxomicin
1151,CD-CA,0,48,"['CD', 'CA']",0.085149042,0,0,0,0,0.402055972,0,0,0,0,0,0,0,0,Fidaxomicin
1152,CD-CH,0,48,"['CD', 'CH']",0.047852923,0,0,0,0,0,0,0,0.171251925,0,0,0,0,0,Fidaxomicin
1153,CD-CH,0,48,"['CD', 'CH']",0.050062175,0,0,0,0,0,0,0,0.174470523,0,0,0,0,0,Fidaxomicin
1154,CD-CH,0,48,"['CD', 'CH']",0.090581568,0,0,0,0,0,0,0,0.166157967,0,0,0,0,0,Fidaxomicin
1155,CD-CH,0,48,"['CD', 'CH']",0.086855891,0,0,0,0,0,0,0,0.170634016,0,0,0,0,0,Fidaxomicin
1156,CD-CS,0,48,"['CD', 'CS']",0.110993301,0,0,0,0,0,0,0,0,0,0,0,0,0.046425769,Fidaxomicin
1157,CD-CS,0,48,"['CD', 'CS']",0.136255932,0,0,0,0,0,0,0,0,0,0,0,0,0.044321718,Fidaxomicin
1158,CD-CS,0,48,"['CD', 'CS']",0.1317098,0,0,0,0,0,0,0,0,0,0,0,0,0.056131528,Fidaxomicin
1159,CD-CS,0,48,"['CD', 'CS']",0.141597284,0,0,0,0,0,0,0,0,0,0,0,0,0.047018033,Fidaxomicin
1160,CD-EL,0,48,"['CD', 'EL']",0.218466715,0,0,0,0,0,0,0.027330705,0,0,0,0,0,0,Fidaxomicin
1161,CD-EL,0,48,"['CD', 'EL']",0.22179259,0,0,0,0,0,0,0.026453387,0,0,0,0,0,0,Fidaxomicin
1162,CD-EL,0,48,"['CD', 'EL']",0.220286138,0,0,0,0,0,0,0.043057995,0,0,0,0,0,0,Fidaxomicin
1163,CD-EL,0,48,"['CD', 'EL']",0.196534129,0,0,0,0,0,0,0.058664861,0,0,0,0,0,0,Fidaxomicin
1164,CD-ER,0,48,"['CD', 'ER']",0.072653769,0.060874303,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1165,CD-ER,0,48,"['CD', 'ER']",0.086998443,0.122896749,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1166,CD-ER,0,48,"['CD', 'ER']",0.225606943,0.006330133,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1167,CD-ER,0,48,"['CD', 'ER']",0.197580306,0.006265296,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1168,CD-FP,0,48,"['CD', 'FP']",0.131524244,0,0,0.091636464,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1169,CD-FP,0,48,"['CD', 'FP']",0.180491668,0,0,0.106307808,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1170,CD-FP,0,48,"['CD', 'FP']",0.17377931,0,0,0.099668966,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1171,CD-PC,0,48,"['CD', 'PC']",0.009452265,0,0,0,0,0,0.629947735,0,0,0,0,0,0,0,Fidaxomicin
1172,CD-PC,0,48,"['CD', 'PC']",0.015937465,0,0,0,0,0,0.656871668,0,0,0,0,0,0,0,Fidaxomicin
1173,CD-PC,0,48,"['CD', 'PC']",0.006575612,0,0,0,0,0,0.712291547,0,0,0,0,0,0,0,Fidaxomicin
1174,CD-PC,0,48,"['CD', 'PC']",0.019273231,0,0,0,0,0,0.570929966,0,0,0,0,0,0,0,Fidaxomicin
1175,CD,0,48,['CD'],0.158934325,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1176,CD,0,48,['CD'],0.179742843,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1177,CD,0,48,['CD'],0.195366643,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1178,CD,0,48,['CD'],0.189173386,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1179,CD,0,48,['CD'],0.194604902,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1180,CD-DP,0,48,"['CD', 'DP']",0.122860722,0,0.043260818,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
1181,CD-DP,0,48,"['CD', 'DP']",0.121313344,0,0.040764604,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
1182,CD-DP,0,48,"['CD', 'DP']",0.121791861,0,0.045012425,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
1183,CD-DP,0,48,"['CD', 'DP']",0.122860722,0,0.043260818,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1184,CD-DP,0,48,"['CD', 'DP']",0.121313344,0,0.040764604,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1185,CD-DP,0,48,"['CD', 'DP']",0.121791861,0,0.045012425,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1186,CD-DP,0,48,"['CD', 'DP']",0.122860722,0,0.043260818,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1187,CD-DP,0,48,"['CD', 'DP']",0.121313344,0,0.040764604,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1188,CD-DP,0,48,"['CD', 'DP']",0.121791861,0,0.045012425,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
